Rocky III,Sylvester Stallone,NA,Drama,NA,1982
Safari 3000,Harry Hurwitz,NA,NA,NA,1982
Savannah Smiles,Pierre de Moro,NA,Comedy,NA,1982
The Secret of NIMH,Don Bluth,NA,Animated,MGM,1982
The Seduction,David Schmoeller,NA,Thriller,NA,1982
The Sender,Roger Christian,NA,Horror,NA,1982
Shoot the Moon,Alan Parker,NA,Drama,MGM,1982
Silent Rage,Michael Miller,NA,Action,NA,1982
Six Pack,Daniel Petrie,NA,Comedy,20th Century Fox,1982
Six Weeks,Tony Bill,NA,Drama,Universal,1982
The Slayer,J.S. Cardone,NA,Horror,NA,1982
Slumber Party Massacre,Amy Holden Jones,"Michelle Michaels, Andree Honore",Horror,NA,1982
Some Kind of Hero,Michael Pressman,NA,Drama,Paramount,1982
Sophie's Choice,Alan J. Pakula,NA,Drama,NA,1982
Soup for One,Jonathan Kaufer,NA,Comedy,Warner Bros.,1982
Split Image,Ted Kotcheff,NA,Drama,PolyGram,1982
Spring Fever,Joseph L. Scanlan,NA,Comedy,NA,1982
Star Trek II: The Wrath of Khan,Nicholas Meyer,NA,Science fiction,NA,1982
Still of the Night,Robert Benton,NA,Suspense,MGM,1982
Summer Lovers,Randal Kleiser,NA,Drama,Filmways,1982
Swamp Thing,Wes Craven,NA,Science fiction,NA,1982
The Sword and the Sorcerer,Albert Pyun,NA,Fantasy,NA,1982
Tempest,Paul Mazursky,NA,"Drama, Comedy",NA,1982
Tex,Tim Hunter,NA,Drama,NA,1982
That Championship Season,Jason Miller,NA,Drama,NA,1982
They Call Me Bruce?,Elliott Hong,NA,Comedy,NA,1982
The Thing,John Carpenter,NA,Horror,NA,1982
Things Are Tough All Over,Thomas K. Avildsen,NA,Comedy,NA,1982
Timerider: The Adventure of Lyle Swann,William Dear,NA,Sci-fi,NA,1982
Time Walker,Tom Kennedy,James Karen,Sci-fi,NA,1982
Tootsie,Sydney Pollack,NA,Comedy,NA,1982
The Toy,Richard Donner,NA,Comedy,Columbia,1982
Trail of the Pink Panther,Blake Edwards,NA,Comedy,7th of series,1982
Tron,Steven Lisberger,NA,Sci-fi,NA,1982
The Verdict,Sidney Lumet,NA,Drama,NA,1982
Vice Squad,Gary Sherman,NA,Thriller,Embassy Pictures,1982
Victor Victoria,Blake Edwards,NA,Musical comedy,NA,1982
Visiting Hours,Jean-Claude Lord,NA,Thriller,20th Century Fox,1982
The Weavers: Wasn't That a Time!,Lee Hays,NA,Documentary,NA,1982
White Dog,Samuel Fuller,NA,Thriller,Fuller's final U.S. film,1982
The World According to Garp,George Roy Hill,NA,Comedy,NA,1982
Wrong Is Right,Richard Brooks,NA,Drama,Columbia,1982
"Yes, Giorgio",Franklin J. Schaffner,NA,Comedy,Pavarotti's only film,1982
Young Doctors in Love,Garry Marshall,NA,Comedy,Marshall's first film,1982
Zapped!,Ken Rosenthal,NA,Comedy,Embassy Pictures,1982
NA,NA,NA,NA,NA,1982
10 to Midnight,J. Lee Thompson,NA,Action,Cannon,1983
All the Right Moves,Michael Chapman,NA,Drama,20th Century Fox,1983
Americana,David Carradine,NA,Drama,NA,1983
Amityville 3-D,Richard Fleischer,NA,Horror,NA,1983
Angelo My Love,Robert Duvall,NA,Drama,Cinecom,1983
Anna to the Infinite Power,Robert Wiemer,NA,Sci-fi,direct to TV,1983
Baby It's You,John Sayles,NA,Drama,Paramount,1983
Bad Boys,Rick Rosenthal,NA,Drama,Universal,1983
Better Late Than Never,Bryan Forbes,NA,Comedy,NA,1983
The Big Chill,Lawrence Kasdan,NA,Drama,NA,1983
The Big Score,Fred Williamson,NA,Action,NA,1983
Bill Cosby: Himself,Bill Cosby,Bill Cosby,Comedy,concert,1983
The Black Stallion Returns,Robert Dalva,NA,Family,NA,1983
Blue Thunder,John Badham,NA,Action,Columbia,1983
Brainstorm,Douglas Trumbull,NA,Sci-fi,Wood's final film,1983
Breathless,Jim McBride,NA,Drama,NA,1983
Can She Bake a Cherry Pie?,Henry Jaglom,NA,Comedy,NA,1983
Chicken Ranch,Nick Broomfield,NA,Documentary,NA,1983
Christine,John Carpenter,NA,Thriller,NA,1983
A Christmas Story,Bob Clark,NA,Comedy,NA,1983
Circle of Power,Bobby Roth,Yvette Mimieux,Drama,NA,1983
Class,Lewis John Carlino,NA,Comedy,Orion,1983
Copkiller,Roberto Faenza,NA,Drama,NA,1983
Cracking Up,Jerry Lewis,NA,Comedy,last film Lewis directed,1983
Cross Creek,Martin Ritt,NA,Biography,NA,1983
Cujo,Lewis Teague,NA,Horror,NA,1983
D.C. Cab,Joel Schumacher,NA,Comedy,RKO,1983
Daffy Duck's Fantastic Island,Friz Freleng,NA,Animation,Compilation,1983
Daniel,Sidney Lumet,NA,Drama,NA,1983
The Day After,Nicholas Meyer,NA,Drama,NA,1983
The Dead Zone,David Cronenberg,NA,Thriller,NA,1983
Deal of the Century,William Friedkin,NA,Comedy,Warner Bros.,1983
Doctor Detroit,Michael Pressman,NA,Comedy,Universal,1983
Easy Money,James Signorelli,NA,Comedy,Orion,1983
Eddie and the Cruisers,Martin Davidson,NA,Drama,NA,1983
Eddie Macon's Run,Jeff Kanew,NA,Crime,Universal,1983
El Norte,Gregory Nava,NA,Drama,NA,1983
Eureka,Nicolas Roeg,NA,Drama,NA,1983
Exposed,James Toback,NA,Drama,NA,1983
Ferestadeh,Parviz Sayyad,NA,Drama,NA,1983
Fire and Ice,Ralph Bakshi,NA,Animation,NA,1983
Flashdance,Adrian Lyne,NA,Drama,NA,1983
Get Crazy,Allan Arkush,NA,Comedy,NA,1983
Going Berserk,David Steinberg,NA,Comedy,NA,1983
Gorky Park,Michael Apted,NA,Crime drama,NA,1983
Heart Like a Wheel,Jonathan Kaplan,NA,Biography,NA,1983
Hercules,Luigi Cozzi,NA,Fantasy,NA,1983
High Road to China,Brian G. Hutton,NA,Adventure,Warner Bros.,1983
The House on Sorority Row,Mark Ronson,NA,Horror,NA,1983
The Hunger,Tony Scott,NA,Horror,MGM,1983
Independence Day,Robert Mandel,NA,Drama,NA,1983
Jaws 3-D,Joe Alves,NA,Thriller,NA,1983
The Keep,Michael Mann,NA,Horror,NA,1983
The King of Comedy,Martin Scorsese,NA,Comedy,20th Century Fox,1983
Lianna,John Sayles,NA,Drama,United Artists,1983
Liquid Sky,Slava Tsukerman,NA,Drama,NA,1983
Lone Wolf McQuade,Steve Carver,NA,Action,Orion,1983
The Lonely Lady,Peter Sasdy,NA,Drama,NA,1983
The Lords of Discipline,Franc Roddam,NA,Drama,NA,1983
Losin' It,Curtis Hanson,NA,Comedy,Embassy,1983
Lovesick,Marshall Brickman,NA,Comedy,Warner Bros.,1983
The Man Who Loved Women,Blake Edwards,NA,Drama,remake of 1977 French film,1983
The Man with Two Brains,Carl Reiner,NA,Comedy,Warner Bros.,1983
"Man, Woman and Child",Dick Richards,NA,Drama,NA,1983
Max Dugan Returns,Herbert Ross,NA,Comedy,NA,1983
Metalstorm: The Destruction of Jared-Syn,Charles Band,NA,Sci-fi,NA,1983
Mickey's Christmas Carol,Burny Mattinson,NA,Animation,NA,1983
Mr. Mom,Stan Dragoti,NA,Comedy,20th Century Fox,1983
My Brother's Wedding,Charles Burnett,NA,Drama,NA,1983
My Tutor,George Bowers,NA,Comedy,Crown,1983
Nate and Hayes,NA,NA,Action,Paramount,1983
National Lampoon's Vacation,Harold Ramis,NA,Comedy,NA,1983
Never Cry Wolf,Carroll Ballard,NA,Drama,Disney,1983
Night Warning,Bill Asher,NA,Horror,NA,1983
A Night in Heaven,John G. Avildsen,NA,Drama,20th Century Fox,1983
Nightmares,Joseph Sargent,NA,Horror,NA,1983
Of Unknown Origin,George P. Cosmatos,NA,Horror,Warner Bros.,1983
The Osterman Weekend,Sam Peckinpah,NA,Suspense,NA,1983
The Outsiders,Francis Ford Coppola,NA,Drama,NA,1983
The Pirates of Penzance,Wilford Leach,NA,Operetta,NA,1983
Porky's II: The Next Day,Bob Clark,NA,Comedy,NA,1983
Princess Daisy,Waris Hussein,NA,Romance,NA,1983
Private School,Noel Black,NA,Comedy,Universal,1983
Psycho II,Richard Franklin,NA,Horror,NA,1983
"Reuben, Reuben",Robert Ellis Miller,NA,Romance,20th Century Fox,1983
Revenge of the Ninja,Sam Firstenberg,NA,Action,NA,1983
Richard Pryor: Here and Now,Richard Pryor,Richard Pryor,Comedy,Concert,1983
The Right Stuff,Philip Kaufman,NA,"Drama, Biography",NA,1983
Risky Business,Paul Brickman,NA,Comedy,Warner Bros.,1983
Romantic Comedy,Arthur Hiller,NA,Comedy,NA,1983
Rumble Fish,Francis Ford Coppola,NA,Drama,NA,1983
Running Brave,D.S. Everett,NA,Biography,NA,1983
Sahara,Andrew V. McLaglen,NA,Drama,Cannon,1983
Scarface,Brian De Palma,NA,Crime drama,NA,1983
Silkwood,Mike Nichols,NA,Drama,NA,1983
Sleepaway Camp,Robert Hiltzik,"Felissa Rose, Jonathan Tiersten",Horror,NA,1983
Smokey and the Bandit Part 3,Dick Lowry,NA,Comedy,NA,1983
Something Wicked This Way Comes,Jack Clayton,NA,Fantasy,NA,1983
Space Raiders,Howard R. Cohen,Vince Edwards,Sci-fi,NA,1983
Spacehunter: Adventures in the Forbidden Zone,Lamont Johnson,NA,Sci-fi,Columbia,1983
Spring Break,Sean S. Cunningham,NA,Comedy,Columbia,1983
Star 80,Bob Fosse,NA,"Drama, Biography",NA,1983
The Star Chamber,Peter Hyams,NA,Crime drama,20th Century Fox,1983
Return of the Jedi,Richard Marquand,NA,Science fiction,NA,1983
Staying Alive,Sylvester Stallone,NA,"Musical, Drama",NA,1983
Still Smokin,Tommy Chong,NA,Comedy,Paramount,1983
The Sting II,Jeremy Kagan,NA,NA,NA,1983
Strange Brew,Rick Moranis,NA,Comedy,NA,1983
Strange Invaders,Michael Laughlin,NA,NA,Orion,1983
Streamers,Robert Altman,NA,Drama,NA,1983
Stroker Ace,Hal Needham,NA,Comedy,NA,1983
Sudden Impact,Clint Eastwood,NA,Crime drama,NA,1983
Superman III,Richard Lester,NA,Action,NA,1983
The Survivors,Michael Ritchie,NA,Comedy,Columbia,1983
Table for Five,Robert Lieberman,NA,Drama,Warner Bros.,1983
Tender Mercies,Bruce Beresford,NA,Drama,NA,1983
Terms of Endearment,James L. Brooks,NA,"Drama, Comedy",NA,1983
Testament,Lynne Littman,NA,Drama,Paramount,1983
To Be or Not to Be,Alan Johnson,NA,Comedy,NA,1983
Tough Enough,Richard Fleischer,NA,Drama,Oates' final film,1983
Trading Places,John Landis,NA,Comedy,NA,1983
Trenchcoat,Michael Tuchner,NA,Comedy,Disney,1983
Twilight Zone: The Movie,NA,NA,Science fiction,NA,1983
Twice Upon a Time,John Korty,NA,Animation,NA,1983
Two of a Kind,John Herzfeld,NA,Comedy,NA,1983
Uncommon Valor,Ted Kotcheff,NA,"Action, War",Paramount,1983
Under Fire,Roger Spottiswoode,NA,Drama,Orion,1983
Valley Girl,Martha Coolidge,NA,Comedy,Atlantic,1983
Videodrome,David Cronenberg,NA,Sci-fi,Universal,1983
Vigilante,William Lustig,NA,Action,Vestron Video,1983
Walking the Edge,Norbert Meisel,NA,Action,Empire Pictures,1983
WarGames,John Badham,NA,Drama,NA,1983
Warrior of the Lost World,David Worth,NA,Sci-fi,made in Italy,1983
Wavelength,Mike Gray,NA,Sci-fi,New World,1983
Winds of War,Dan Curtis,NA,"War, Drama",NA,1983
Winnie the Pooh and a Day for Eeyore,Rick Reinert,NA,Animation,NA,1983
Without a Trace,Stanley R. Jaffe,NA,Drama,20th Century Fox,1983
Yentl,Barbra Streisand,NA,Musical,NA,1983
Zelig,Woody Allen,NA,Mockumentary,Orion,1983
NA,NA,NA,NA,NA,1983
2010,Peter Hyams,NA,Science fiction,NA,1984
The Adventures of Buckaroo Banzai,W. D. Richter,NA,Science fiction,20th Century Fox,1984
Against All Odds,Taylor Hackford,NA,Drama,NA,1984
All of Me,Carl Reiner,NA,Comedy,Columbia,1984
Alley Cat,Victor M. Ordonez,NA,Action,NA,1984
The Ambassador,J. Lee Thompson,NA,Thriller,Cannon Group,1984
American Dreamer,Rick Rosenthal,NA,Comedy,Warner Bros.,1984
Angel,Robert Vincent O'Neill,NA,Action,New World Pictures,1984
Bachelor Party,Neal Israel,NA,Comedy,20th Century Fox,1984
Bad Manners,Bobby Houston,NA,Comedy,New World,1984
Beat Street,Stan Lathan,NA,NA,NA,1984
Before Stonewall,Greta Schiller,NA,Documentary,NA,1984
Best Defense,Willard Huyck,NA,Comedy,Paramount,1984
Beverly Hills Cop,Martin Brest,NA,Comedy,1984 top-grossing film; 2 sequels,1984
Birdy,Alan Parker,NA,Drama,NA,1984
Blame It on Rio,Stanley Donen,NA,Comedy,Donen's final film,1984
Blind Date,Nico Mastorakis,NA,Thriller,New Line Cinema,1984
Blood Simple,NA,NA,Suspense,first film from Coen brothers,1984
Body Double,Brian De Palma,NA,Suspense,Columbia,1984
Body Rock,Marcelo Epstein,NA,Musical,NA,1984
Bolero,John Derek,NA,Drama,NA,1984
The Bostonians,James Ivory,NA,Drama,NA,1984
The Bounty,Roger Donaldson,NA,Drama,NA,1984
Breakin',Joel Silberg,NA,Musical,NA,1984
Breakin' 2: Electric Boogaloo,Sam Firstenberg,NA,Musical,sequel,1984
Broadway Danny Rose,Woody Allen,NA,"Comedy, Drama",Orion,1984
The Brother from Another Planet,John Sayles,NA,Comedy,Cinecom,1984
The Buddy System,Glenn A. Jordan,NA,Comedy,20th Century Fox,1984
C.H.U.D.,Douglas Cheek,NA,NA,New World,1984
Cannonball Run II,Hal Needham,NA,Comedy,NA,1984
Children of the Corn,Fritz Kiersch,NA,Horror,NA,1984
Choose Me,Alan Rudolph,NA,Drama,NA,1984
City Heat,Richard Benjamin,NA,Crime comedy,Warner Bros.,1984
Cloak & Dagger,Richard Franklin,NA,"Adventure, Family",Universal,1984
The Company of Wolves,Neil Jordan,NA,"Fantasy, Horror",ITC,1984
Conan the Destroyer,Richard Fleischer,NA,"Action, Fantasy",NA,1984
The Cotton Club,Francis Ford Coppola,NA,"Drama, Musical",NA,1984
Country,Richard Pearce,NA,Drama,Touchstone,1984
Crackers,Louis Malle,NA,Crime comedy,Universal,1984
Crimes of Passion,Ken Russell,NA,Drama,New World,1984
Dreamscape,Joseph Ruben,NA,Science fiction,20th Century Fox,1984
Dune,David Lynch,NA,Science fiction,NA,1984
Electric Dreams,Steve Barron,NA,Comedy,NA,1984
The Evil That Men Do,J. Lee Thompson,NA,Action,Tri-Star,1984
Falling in Love,Ulu Grosbard,NA,Romance,Paramount,1984
Fear City,Abel Ferrara,NA,Action,NA,1984
Finders Keepers,Richard Lester,NA,Comedy,CBS Films,1984
Firestarter,Mark L. Lester,NA,Thriller,NA,1984
Firstborn,Michael Apted,NA,Drama,Paramount,1984
The Flamingo Kid,Garry Marshall,NA,Comedy,20th Century Fox,1984
A Flash of Green,Victor Nunez,NA,Drama,NA,1984
Flashpoint,William Tannen,NA,Action,HBO Films,1984
Footloose,Herbert Ross,NA,"Drama, Musical",NA,1984
Friday the 13th: The Final Chapter,Joseph Zito,NA,Horror,sequel,1984
Gallavants,Art Vitello,NA,Animation,NA,1984
Garbo Talks,Sidney Lumet,NA,Drama,United Artists,1984
Ghostbusters,Ivan Reitman,NA,"Science fiction, Comedy",NA,1984
Gimme an 'F',Paul Justman,"Stephen Shellen, Jennifer Cooke, Beth Miller",Comedy,NA,1984
Girls Nite Out,Robert Deubel,NA,Horror,NA,1984
"Grandview, U.S.A.",Randal Kleiser,NA,Drama,Paramount,1984
Gremlins,Joe Dante,NA,"Comedy, Horror",NA,1984
Hard to Hold,Larry Peerce,NA,Musical,Universal,1984
Harry & Son,Paul Newman,NA,Drama,Orion,1984
Heartbreakers,Bobby Roth,NA,Drama,Orion,1984
Hot Dog... The Movie,Peter Markle,NA,Comedy,NA,1984
The Hotel New Hampshire,Tony Richardson,NA,"Comedy, drama",NA,1984
The Ice Pirates,Stewart Raffill,NA,Sci-fi,MGM,1984
Iceman,Fred Schepisi,NA,Sci-fi,NA,1984
Indiana Jones and the Temple of Doom,Steven Spielberg,NA,Action,NA,1984
Irreconcilable Differences,Charles Shyer,NA,Comedy,Warner Bros.,1984
The Jesse Owens Story,Richard Irving,NA,Biography,NA,1984
Johnny Dangerously,Amy Heckerling,NA,Comedy,20th Century Fox,1984
The Karate Kid,John G. Avildsen,NA,Drama,NA,1984
Killpoint,Frank Harris,NA,Action,NA,1984
Lace,William Hale,NA,Drama,NA,1984
Lassiter,Roger Young,NA,Adventure,NA,1984
The Last Starfighter,Nick Castle,NA,Science fiction,Lorimar,1984
The Little Drummer Girl,George Roy Hill,NA,Thriller,NA,1984
The Lonely Guy,Arthur Hiller,NA,Comedy,NA,1984
Love Letters,Amy Holden Jones,NA,Thriller,New World Pictures,1984
Love Streams,John Cassavetes,NA,Drama,Cannon,1984
Making the Grade,Dorian Walker,NA,Comedy,NA,1984
Maria's Lovers,Andrei Konchalovsky,NA,Drama,Cannon,1984
Mass Appeal,Glenn Jordan,NA,Drama,NA,1984
Meatballs Part II,Ken Weiderhorn,NA,Comedy,NA,1984
Micki and Maude,Blake Edwards,NA,Comedy,Columbia,1984
Mike's Murder,James Bridges,NA,Drama,Warner Bros.,1984
Missing in Action,Joseph Zito,NA,Action,Cannon,1984
Moscow on the Hudson,Paul Mazursky,NA,Comedy,Columbia,1984
Mrs. Soffel,Gillian Armstrong,NA,Drama,MGM,1984
The Muppets Take Manhattan,Frank Oz,NA,Family,TriStar,1984
The Naked Face,Bryan Forbes,NA,Mystery,NA,1984
National Lampoon's Joy of Sex,Martha Coolidge,NA,Comedy,NA,1984
The Natural,Barry Levinson,NA,Drama,NA,1984
The NeverEnding Story,Wolfgang Petersen,NA,Fantasy,2 sequels,1984
Night Patrol,Jackie Kong,NA,Comedy,NA,1984
Night of the Comet,Thom Eberhardt,NA,Sci-fi,NA,1984
A Nightmare on Elm Street,Wes Craven,NA,Horror,NA,1984
Ninja III: The Domination,Sam Firstenberg,NA,Action,NA,1984
No Small Affair,Jerry Schatzberg,NA,Comedy,Columbia,1984
Not for Publication,Paul Bartel,NA,Comedy,NA,1984
Nothing Lasts Forever,Tom Schiller,NA,Comedy,not released in theaters or on DVD,1984
Old Enough,Marisa Silver,NA,Teen,NA,1984
Once Upon a Time in America,Sergio Leone,NA,Drama,NA,1984
Over the Brooklyn Bridge,Menahem Golan,NA,Comedy,NA,1984
Oxford Blues,Robert Boris,NA,Comedy,NA,1984
"Paris, Texas",Wim Wenders,NA,Drama,NA,1984
A Passage to India,David Lean,NA,Drama,NA,1984
The Perils of Gwendoline in the Land of the Yik-Yak,Just Jaeckin,NA,Action,NA,1984
The Philadelphia Experiment,Stewart Raffill,NA,Sci-fi,New World,1984
Places in the Heart,Robert Benton,NA,Drama,NA,1984
Police Academy,Hugh Wilson,NA,Comedy,NA,1984
The Pope of Greenwich Village,Stuart Rosenberg,NA,Crime drama,NA,1984
Protocol,Herbert Ross,NA,Comedy,Warner Bros.,1984
Purple Hearts,Sidney J. Furie,NA,War drama,Warner Bros.,1984
Purple Rain,Albert Magnoli,NA,Drama,Academy Award for Musical Score,1984
Racing with the Moon,Richard Benjamin,NA,Drama,Paramount,1984
The Razor's Edge,John Byrum,NA,Drama,NA,1984
Reckless,James Foley,NA,Romance,NA,1984
Red Dawn,John Milius,NA,Action,NA,1984
Repo Man,Alex Cox,NA,Comedy,Universal,1984
Revenge of the Nerds,Jeff Kanew,NA,Comedy,3 sequels,1984
Rhinestone,Bob Clark,NA,Musical comedy,NA,1984
The River,Mark Rydell,NA,Drama,4 Oscar nominations,1984
Roadhouse 66,John Mark Robinson,NA,Action,NA,1984
Romancing the Stone,Robert Zemeckis,NA,Comedy,NA,1984
The Rosebud Beach Hotel,Harry Hurwitz,NA,Comedy,NA,1984
Runaway,Michael Crichton,NA,Sci-fi,TriStar,1984
Savage Streets,Danny Steinmann,NA,Action,NA,1984
Secret Honor,Robert Altman,Philip Baker Hall,Drama,NA,1984
Sheena,John Guillermin,NA,Adventure,NA,1984
Silent Madness,Simon Nuchtern,NA,Horror,NA,1984
"Silent Night, Deadly Night","Charles E. Sellier, Jr.",NA,Horror,NA,1984
Sixteen Candles,John Hughes,NA,Comedy,Universal,1984
Slapstick of Another Kind,Steven Paul,NA,Comedy,NA,1984
A Soldier's Story,Norman Jewison,NA,Drama,NA,1984
Songwriter,Alan Rudolph,NA,Drama,TriStar,1984
Splash,Ron Howard,NA,Comedy,Touchstone,1984
Star Trek III: The Search for Spock,Leonard Nimoy,NA,Science fiction,NA,1984
Starman,John Carpenter,NA,Science fiction,NA,1984
Stop Making Sense,Jonathan Demme,Talking Heads,Documentary,NA,1984
Stranger Than Paradise,Jim Jarmusch,NA,Comedy,NA,1984
Streets of Fire,Walter Hill,NA,Action,Universal,1984
Suburbia,Penelope Spheeris,NA,Comedy,NA,1984
Supergirl,Jeannot Szwarc,NA,Superhero,NA,1984
Surf II,Randall M. Badat,NA,Comedy,NA,1984
Swing Shift,Jonathan Demme,NA,Drama,Warner Bros.,1984
Tank,Marvin J. Chomsky,NA,Drama,Lorimar,1984
Teachers,Arthur Hiller,NA,Drama,United Artists,1984
The Terminator,James Cameron,NA,Science fiction,NA,1984
Terror in the Aisles,Andrew J. Kuehn,NA,Documentary,NA,1984
Thief of Hearts,Douglas Day Stewart,NA,Drama,NA,1984
This Is Spinal Tap,Rob Reiner,NA,Comedy,Embassy Pictures,1984
Tightrope,Richard Tuggle,NA,Thriller,Warner Bros.,1984
Top Secret!,NA,NA,Comedy,Paramount,1984
Under the Volcano,John Huston,NA,Drama,NA,1984
Unfaithfully Yours,Howard Zieff,NA,Comedy,NA,1984
Until September,Richard Marquand,NA,Romance,NA,1984
Up the Creek,Robert Butler,NA,Comedy,Orion,1984
The Warrior and the Sorceress,John C. Broderick,NA,"Action, Fantasy",NA,1984
Where the Boys Are '84,Hy Averback,NA,Comedy,NA,1984
Where the Toys Come From,Theodore Thomas,NA,Animation,NA,1984
The Wild Life,Art Linson,NA,Comedy,Universal,1984
The Woman in Red,Gene Wilder,NA,Comedy,NA,1984
NA,NA,NA,NA,NA,1984
A.D.,Stewart Cooper,NA,NA,NA,1985
The Adventures of Mark Twain,Will Vinton,James Whitmore,Animation,Clubhouse Pictures,1985
After Hours,Martin Scorsese,NA,NA,Warner Bros.,1985
Agnes of God,Norman Jewison,NA,Drama,NA,1985
Alamo Bay,Louis Malle,NA,Drama,TriStar,1985
Alice in Wonderland,Harry Harris,NA,Fantasy,NA,1985
American Flyers,John Badham,NA,Drama,Warner Bros.,1985
American Ninja,Sam Firstenberg,NA,Action,Cannon Films,1985
Anna Karenina,Simon Langton,NA,Drama,NA,1985
Appointment with Fear,NA,NA,Horror,NA,1985
Avenging Angel,Robert Vincent O'Neill,NA,Drama,NA,1985
"Aviator, The",George T. Miller,NA,Adventure,NA,1985
Baby: Secret of the Lost Legend,Bill L. Norton,NA,Fantasy,Touchstone Films,1985
Back to the Future,Robert Zemeckis,NA,Science fiction,NA,1985
Bad Medicine,Harvey Miller,NA,Comedy,20th Century Fox,1985
"Bad Seed, The",Paul Wendkos,NA,Thriller,NA,1985
Beer,Patrick Kelly,NA,Comedy,Orion,1985
Better Off Dead,Savage Steve Holland,NA,Comedy,Warner Bros.,1985
Black Arrow,John Hough,NA,Adventure,TV film,1985
"Black Cauldron, The",NA,NA,Animated,NA,1985
"Boys Next Door, The",Penelope Spheeris,NA,Drama,New World,1985
Brazil,Terry Gilliam,NA,Science fiction,NA,1985
The Breakfast Club,John Hughes,NA,Drama,Universal,1985
Brewster's Millions,Walter Hill,NA,Comedy,NA,1985
The Bride,Franc Roddam,NA,Horror,NA,1985
Bridge to Terabithia,Eric Till,NA,Drama,NA,1985
Bring on the Night,Michael Apted,NA,Documentary,NA,1985
Cat's Eye,Lewis Teague,NA,"Horror, Comedy",NA,1985
Certain Fury,Stephen Gyllenhaal,NA,Action,NA,1985
"Chorus Line, A",Richard Attenborough,NA,Musical,NA,1985
